Date,Open,High,Low,Close,Adj Close,Volume
2006-05-09,95.769997,96.480003,87.370003,87.989998,65.829033,113710
2006-05-10,91.800003,91.800003,85.050003,87.180000,65.223030,51715
2006-05-11,85.599998,86.400002,82.900002,83.320000,62.335197,11685
2006-05-12,82.500000,84.779999,80.000000,80.349998,60.113220,17980
2006-05-15,79.980003,83.000000,76.400002,79.160004,59.222942,19945
2006-05-16,78.199997,80.790001,77.000000,80.790001,60.442406,5810
2006-05-17,81.800003,84.830002,81.800003,84.830002,63.464893,2635
2006-05-18,84.000000,89.000000,82.059998,83.870003,62.746677,30945
2006-05-19,82.400002,82.400002,80.050003,80.059998,59.896252,8175
2006-05-22,76.400002,80.000000,76.059998,76.059998,56.903683,2750
2006-05-23,73.000000,79.800003,73.000000,74.589996,55.803921,1605
2006-05-24,74.000000,76.599998,71.500000,73.820000,55.227840,900
2006-05-25,73.400002,77.510002,70.230003,77.449997,57.943611,2715
2006-05-26,81.330002,81.330002,74.400002,76.650002,57.345097,870
2006-05-29,75.779999,79.580002,75.199997,75.389999,56.402447,27255
2006-05-30,75.980003,77.989998,75.620003,77.989998,58.347610,250
2006-05-31,74.099998,74.099998,74.089996,74.089996,55.429852,650
2006-06-01,70.620003,73.550003,70.389999,70.389999,52.661724,1325
2006-06-02,67.000000,67.000000,67.000000,67.000000,50.125526,10
2006-06-05,66.400002,66.400002,66.400002,66.400002,49.676643,1750
2006-06-06,63.080002,63.080002,63.080002,63.080002,47.192814,0
2006-06-07,63.080002,63.080002,63.080002,63.080002,47.192814,0
2006-06-08,63.080002,63.080002,63.080002,63.080002,47.192814,0
2006-06-09,63.080002,63.080002,63.080002,63.080002,47.192814,10
2006-06-12,60.990002,60.990002,60.990002,60.990002,45.629196,0
2006-06-13,59.930000,59.930000,59.930000,59.930000,44.836159,0
2006-06-14,59.930000,59.930000,59.930000,59.930000,44.836159,125
2006-06-15,57.000000,62.389999,57.000000,58.119999,43.482021,1365
2006-06-16,60.000000,61.029999,60.000000,61.029999,45.659115,1415
2006-06-19,63.799999,64.089996,63.200001,64.089996,47.948433,6990
2006-06-20,66.000000,67.300003,66.000000,67.300003,50.349976,1425
2006-06-21,68.000000,70.669998,68.000000,70.669998,52.871204,1510
2006-06-22,74.199997,74.199997,71.059998,71.250000,53.305134,4320
2006-06-23,71.059998,72.000000,67.800003,69.589996,52.063213,5955
2006-06-26,67.239998,67.239998,67.199997,67.199997,50.275150,210
2006-06-27,64.000000,65.800003,64.000000,64.599998,48.329983,3620
2006-06-28,64.599998,66.000000,64.599998,66.000000,49.377380,1290
2006-06-29,65.620003,65.620003,64.010002,64.400002,48.180355,305
2006-06-30,66.599998,67.620003,65.400002,67.489998,50.492115,1860
